iter	Passed	Remaining
3199	40896	10224
3200	40909	10211
3201	40924	10199
3202	40938	10186
3203	40951	10173
3204	40965	10161
3205	40978	10148
3206	40991	10136
3207	41005	10123
3208	41018	10110
3209	41029	10097
3210	41043	10085
3211	41057	10072
3212	41070	10059
3213	41083	10047
3214	41096	10034
3215	41109	10021
3216	41122	10008
3217	41134	9996
3218	41148	9983
3219	41161	9970
3220	41174	9958
3221	41187	9945
3222	41200	9932
3223	41213	9919
3224	41225	9907
3225	41237	9893
3226	41250	9881
3227	41262	9868
3228	41274	9855
3229	41286	9842
3230	41298	9829
3231	41311	9816
3232	41324	9803
3233	41337	9791
3234	41351	9778
3235	41365	9766
3236	41378	9753
3237	41391	9740
3238	41405	9728
3239	41421	9716
3240	41435	9703
3241	41451	9691
3242	41465	9679
3243	41478	9666
3244	41493	9654
3245	41506	9641
3246	41519	9628
3247	41531	9615
3248	41543	9602
3249	41555	9589
3250	41567	9576
3251	41579	9563
3252	41592	9550
3253	41604	9538
3254	41617	9525
3255	41628	9512
3256	41638	9498
3257	41650	9485
3258	41661	9472
3259	41673	9459
3260	41686	9446
3261	41697	9433
3262	41711	9421
3263	41725	9408
3264	41736	9395
3265	41751	9383
3266	41762	9369
3267	41774	9356
3268	41786	9344
3269	41798	9331
3270	41809	9317
3271	41820	9304
3272	41833	9292
3273	41847	9279
3274	41862	9267
3275	41875	9254
3276	41887	9241
3277	41901	9229
3278	41915	9216
3279	41928	9203
3280	41940	9190
3281	41954	9178
3282	41967	9165
3283	41981	9153
3284	41995	9140
3285	42008	9127
3286	42023	9115
3287	42035	9102
3288	42049	9090
3289	42062	9077
3290	42074	9064
3291	42085	9051
3292	42098	9038
3293	42110	9025
3294	42121	9012
3295	42133	8999
3296	42146	8986
3297	42157	8973
3298	42169	8960
3299	42181	8947
3300	42193	8934
3301	42205	8921
3302	42217	8908
3303	42229	8895
3304	42243	8883
3305	42255	8870
3306	42268	8857
3307	42280	8844
3308	42292	8831
3309	42303	8818
3310	42315	8805
3311	42326	8792
3312	42338	8779
3313	42350	8766
3314	42362	8753
3315	42376	8741
3316	42390	8728
3317	42401	8715
3318	42413	8702
3319	42425	8689
3320	42437	8676
3321	42449	8663
3322	42462	8650
3323	42473	8637
3324	42486	8625
3325	42498	8612
3326	42512	8599
3327	42527	8587
3328	42541	8574
3329	42555	8562
3330	42570	8549
3331	42583	8537
3332	42598	8524
3333	42612	8512
3334	42641	8502
3335	42656	8490
3336	42669	8477
3337	42683	8465
3338	42697	8452
3339	42710	8439
3340	42723	8427
3341	42736	8414
3342	42749	8401
3343	42760	8388
3344	42773	8375
3345	42785	8362
3346	42797	8349
3347	42809	8336
3348	42820	8323
3349	42834	8311
3350	42846	8298
3351	42858	8285
3352	42869	8272
3353	42881	8259
3354	42893	8246
3355	42905	8233
3356	42917	8220
3357	42929	8207
3358	42943	8194
3359	42956	8182
3360	42970	8169
3361	42982	8156
3362	42995	8143
3363	43007	8131
3364	43019	8118
3365	43032	8105
3366	43044	8092
3367	43057	8079
3368	43069	8066
3369	43082	8053
3370	43095	8041
3371	43106	8028
3372	43119	8015
3373	43131	8002
3374	43142	7989
3375	43154	7976
3376	43169	7963
3377	43183	7951
3378	43197	7939
3379	43211	7926
3380	43222	7913
3381	43236	7900
3382	43249	7887
3383	43261	7875
3384	43274	7862
3385	43287	7849
3386	43299	7836
3387	43314	7824
3388	43328	7811
3389	43340	7798
3390	43353	7785
3391	43366	7773
3392	43380	7760
3393	43394	7748
3394	43407	7735
3395	43420	7722
3396	43434	7710
3397	43446	7697
3398	43458	7684
3399	43472	7671
3400	43486	7659
3401	43499	7646
3402	43513	7633
3403	43527	7621
3404	43539	7608
3405	43551	7595
3406	43564	7582
3407	43579	7570
3408	43590	7557
3409	43604	7544
3410	43616	7531
3411	43627	7518
3412	43641	7505
3413	43655	7493
3414	43670	7480
3415	43684	7468
3416	43699	7455
3417	43713	7443
3418	43727	7430
3419	43741	7418
3420	43756	7405
3421	43770	7393
3422	43783	7380
3423	43795	7367
3424	43808	7354
3425	43820	7341
3426	43834	7329
3427	43848	7316
3428	43862	7303
3429	43876	7291
3430	43888	7278
3431	43902	7265
3432	43917	7253
3433	43931	7240
3434	43944	7228
3435	43957	7215
3436	43971	7202
3437	43984	7190
3438	43997	7177
3439	44010	7164
3440	44023	7151
3441	44036	7138
3442	44051	7126
3443	44063	7113
3444	44077	7100
3445	44090	7088
3446	44103	7075
3447	44115	7062
3448	44129	7049
3449	44143	7037
3450	44157	7024
3451	44170	7011
3452	44182	6999
3453	44196	6986
3454	44208	6973
3455	44222	6960
3456	44235	6948
3457	44249	6935
3458	44260	6922
3459	44273	6909
3460	44285	6896
3461	44298	6884
3462	44314	6871
3463	44326	6858
3464	44338	6845
3465	44351	6833
3466	44365	6820
3467	44378	6807
3468	44391	6795
3469	44402	6781
3470	44414	6768
3471	44427	6756
3472	44440	6743
3473	44453	6730
3474	44465	6717
3475	44478	6704
3476	44489	6692
3477	44501	6679
3478	44513	6666
3479	44524	6653
3480	44535	6640
3481	44547	6627
3482	44561	6614
3483	44574	6601
3484	44586	6588
3485	44597	6575
3486	44610	6563
3487	44622	6550
3488	44634	6537
3489	44646	6524
3490	44659	6511
3491	44672	6498
3492	44685	6485
3493	44696	6472
3494	44709	6460
3495	44721	6447
3496	44735	6434
3497	44747	6421
3498	44762	6409
3499	44774	6396
3500	44787	6383
3501	44799	6370
3502	44813	6358
3503	44826	6345
3504	44839	6332
3505	44852	6319
3506	44866	6307
3507	44879	6294
3508	44893	6281
3509	44905	6268
3510	44918	6256
3511	44932	6243
3512	44945	6230
3513	44958	6217
3514	44969	6204
3515	44983	6192
3516	44997	6179
3517	45012	6167
3518	45025	6154
3519	45038	6141
3520	45052	6129
3521	45066	6116
3522	45079	6103
3523	45092	6090
3524	45106	6078
3525	45118	6065
3526	45131	6052
3527	45144	6039
3528	45157	6026
3529	45171	6014
3530	45184	6001
3531	45197	5988
3532	45208	5975
3533	45220	5962
3534	45232	5950
3535	45245	5937
3536	45258	5924
3537	45273	5911
3538	45287	5899
3539	45301	5886
3540	45316	5874
3541	45329	5861
3542	45343	5848
3543	45356	5835
3544	45369	5823
3545	45381	5810
3546	45394	5797
3547	45407	5784
3548	45421	5772
3549	45433	5759
3550	45447	5746
3551	45460	5733
3552	45473	5720
3553	45485	5708
3554	45500	5695
3555	45513	5682
3556	45526	5670
3557	45540	5657
3558	45553	5644
3559	45565	5631
3560	45577	5618
3561	45589	5605
3562	45603	5593
3563	45616	5580
3564	45628	5567
3565	45642	5554
3566	45654	5542
3567	45666	5529
3568	45680	5516
3569	45692	5503
3570	45704	5490
3571	45716	5477
3572	45730	5465
3573	45743	5452
3574	45756	5439
3575	45768	5426
3576	45780	5413
3577	45792	5400
3578	45805	5388
3579	45819	5375
3580	45831	5362
3581	45843	5349
3582	45856	5336
3583	45869	5324
3584	45882	5311
3585	45896	5298
3586	45910	5285
3587	45924	5273
3588	45938	5260
3589	45952	5248
3590	45966	5235
3591	45980	5222
3592	45993	5209
3593	46009	5197
3594	46022	5184
3595	46036	5172
3596	46050	5159
3597	46064	5146
3598	46077	5133
3599	46090	5121
3600	46106	5108
3601	46120	5095
3602	46134	5083
3603	46149	5070
3604	46163	5058
3605	46176	5045
3606	46191	5032
3607	46207	5020
3608	46220	5007
3609	46234	4994
3610	46247	4982
3611	46261	4969
3612	46276	4956
3613	46291	4944
3614	46305	4931
3615	46319	4918
3616	46333	4906
3617	46348	4893
3618	46361	4880
3619	46376	4868
3620	46390	4855
3621	46403	4842
3622	46417	4830
3623	46430	4817
3624	46443	4804
3625	46455	4791
3626	46469	4778
3627	46482	4766
3628	46495	4753
3629	46507	4740
3630	46520	4727
3631	46532	4714
3632	46546	4702
3633	46560	4689
3634	46572	4676
3635	46585	4663
3636	46600	4651
3637	46615	4638
3638	46628	4625
3639	46641	4612
3640	46654	4600
3641	46667	4587
3642	46681	4574
3643	46694	4561
3644	46706	4548
3645	46720	4536
3646	46733	4523
3647	46747	4510
3648	46760	4497
3649	46773	4485
3650	46785	4472
3651	46796	4459
3652	46809	4446
3653	46821	4433
3654	46833	4420
3655	46845	4407
3656	46858	4394
3657	46870	4382
3658	46881	4369
3659	46893	4356
3660	46906	4343
3661	46920	4330
3662	46932	4317
3663	46944	4304
3664	46957	4292
3665	46972	4279
3666	46985	4266
3667	46998	4253
3668	47012	4241
3669	47025	4228
3670	47043	4216
3671	47057	4203
3672	47071	4190
3673	47085	4177
3674	47100	4165
3675	47114	4152
3676	47128	4139
3677	47142	4127
3678	47155	4114
3679	47170	4101
3680	47183	4089
3681	47199	4076
3682	47213	4063
3683	47226	4050
3684	47241	4038
3685	47254	4025
3686	47265	4012
3687	47279	3999
3688	47292	3986
3689	47305	3974
3690	47320	3961
3691	47334	3948
3692	47349	3936
3693	47365	3923
3694	47382	3911
3695	47398	3898
3696	47418	3886
3697	47435	3873
3698	47452	3861
3699	47471	3849
3700	47488	3836
3701	47504	3824
3702	47523	3811
3703	47538	3798
3704	47553	3786
3705	47568	3773
3706	47583	3760
3707	47597	3748
3708	47612	3735
3709	47625	3722
3710	47641	3710
3711	47654	3697
3712	47668	3684
3713	47683	3671
3714	47698	3659
3715	47712	3646
3716	47727	3633
3717	47741	3621
3718	47755	3608
3719	47767	3595
3720	47781	3582
3721	47793	3569
3722	47807	3556
3723	47819	3544
3724	47831	3531
3725	47844	3518
3726	47857	3505
3727	47870	3492
3728	47883	3479
3729	47895	3466
3730	47907	3454
3731	47919	3441
3732	47932	3428
3733	47944	3415
3734	47957	3402
3735	47971	3389
3736	47985	3377
3737	47999	3364
3738	48012	3351
3739	48024	3338
3740	48038	3325
3741	48051	3312
3742	48062	3300
3743	48074	3287
3744	48086	3274
3745	48100	3261
3746	48113	3248
3747	48126	3235
3748	48138	3222
3749	48152	3210
3750	48168	3197
3751	48180	3184
3752	48194	3171
3753	48207	3159
3754	48222	3146
3755	48236	3133
3756	48251	3120
3757	48264	3108
3758	48278	3095
3759	48296	3082
3760	48308	3069
3761	48322	3057
3762	48335	3044
3763	48349	3031
3764	48362	3018
3765	48375	3005
3766	48389	2993
3767	48403	2980
3768	48416	2967
3769	48427	2954
3770	48440	2941
3771	48452	2928
3772	48464	2915
3773	48476	2902
3774	48488	2890
3775	48501	2877
3776	48513	2864
3777	48527	2851
3778	48540	2838
3779	48554	2825
3780	48566	2813
3781	48579	2800
3782	48592	2787
3783	48606	2774
3784	48618	2761
3785	48630	2748
3786	48642	2735
3787	48655	2723
3788	48668	2710
3789	48682	2697
3790	48695	2684
3791	48708	2671
3792	48721	2658
3793	48734	2646
3794	48746	2633
3795	48758	2620
3796	48771	2607
3797	48785	2594
3798	48798	2581
3799	48812	2569
3800	48825	2556
3801	48838	2543
3802	48852	2530
3803	48864	2517
3804	48879	2504
3805	48893	2492
3806	48905	2479
3807	48919	2466
3808	48934	2453
3809	48949	2441
3810	48963	2428
3811	48977	2415
3812	48989	2402
3813	49002	2389
3814	49016	2376
3815	49028	2364
3816	49041	2351
3817	49054	2338
3818	49067	2325
3819	49080	2312
3820	49093	2299
3821	49109	2287
3822	49121	2274
3823	49134	2261
3824	49145	2248
3825	49157	2235
3826	49169	2222
3827	49181	2209
3828	49193	2196
3829	49206	2184
3830	49218	2171
3831	49230	2158
3832	49242	2145
3833	49256	2132
3834	49269	2119
3835	49281	2106
3836	49303	2094
3837	49314	2081
3838	49328	2068
3839	49342	2055
3840	49355	2043
3841	49369	2030
3842	49382	2017
3843	49393	2004
3844	49406	1991
3845	49420	1978
3846	49432	1965
3847	49444	1953
3848	49456	1940
3849	49469	1927
3850	49482	1914
3851	49495	1901
3852	49508	1888
3853	49522	1876
3854	49534	1863
3855	49548	1850
3856	49563	1837
3857	49575	1824
3858	49587	1811
3859	49600	1798
3860	49613	1786
3861	49626	1773
3862	49641	1760
3863	49655	1747
3864	49670	1734
3865	49683	1722
3866	49695	1709
3867	49707	1696
3868	49720	1683
3869	49732	1670
3870	49746	1657
3871	49757	1644
3872	49769	1631
3873	49782	1619
3874	49795	1606
3875	49807	1593
3876	49820	1580
3877	49832	1567
3878	49843	1554
3879	49856	1541
3880	49870	1529
3881	49884	1516
3882	49896	1503
3883	49909	1490
3884	49922	1477
3885	49937	1464
3886	49950	1452
3887	49964	1439
3888	49975	1426
3889	49988	1413
3890	50000	1400
3891	50013	1387
3892	50026	1374
3893	50039	1362
3894	50053	1349
3895	50067	1336
3896	50080	1323
3897	50093	1310
3898	50107	1297
3899	50119	1285
3900	50133	1272
3901	50146	1259
3902	50159	1246
3903	50172	1233
3904	50185	1220
3905	50197	1208
3906	50208	1195
3907	50220	1182
3908	50233	1169
3909	50245	1156
3910	50258	1143
3911	50271	1130
3912	50282	1117
3913	50294	1105
3914	50307	1092
3915	50319	1079
3916	50331	1066
3917	50343	1053
3918	50356	1040
3919	50369	1027
3920	50382	1015
3921	50398	1002
3922	50410	989
3923	50424	976
3924	50440	963
3925	50453	950
3926	50466	938
3927	50478	925
3928	50491	912
3929	50503	899
3930	50516	886
3931	50532	873
3932	50544	861
3933	50558	848
3934	50571	835
3935	50584	822
3936	50596	809
3937	50608	796
3938	50620	783
3939	50633	771
3940	50646	758
3941	50660	745
3942	50673	732
3943	50687	719
3944	50701	706
3945	50715	694
3946	50728	681
3947	50743	668
3948	50756	655
3949	50768	642
3950	50780	629
3951	50793	616
3952	50806	604
3953	50818	591
3954	50830	578
3955	50841	565
3956	50854	552
3957	50866	539
3958	50878	526
3959	50890	514
3960	50902	501
3961	50915	488
3962	50929	475
3963	50943	462
3964	50957	449
3965	50968	436
3966	50980	424
3967	50993	411
3968	51006	398
3969	51019	385
3970	51030	372
3971	51042	359
3972	51053	346
3973	51067	334
3974	51080	321
3975	51094	308
3976	51107	295
3977	51121	282
3978	51136	269
3979	51150	257
3980	51164	244
3981	51178	231
3982	51192	218
3983	51205	205
3984	51217	192
3985	51230	179
3986	51243	167
3987	51256	154
3988	51269	141
3989	51282	128
3990	51294	115
3991	51306	102
3992	51317	89
3993	51332	77
3994	51344	64
3995	51357	51
3996	51368	38
3997	51380	25
3998	51394	12
3999	51407	0
