iter	RMSE
2912	0.08858150212
2913	0.08857354683
2914	0.08856629143
2915	0.08856592504
2916	0.08856478573
2917	0.08856108397
2918	0.08855960795
2919	0.08855872933
2920	0.0885546145
2921	0.08855143253
2922	0.08854822329
2923	0.0885456289
2924	0.0885399671
2925	0.08853616771
2926	0.088532557
2927	0.08852328402
2928	0.0885219411
2929	0.08851330583
2930	0.0885036724
2931	0.0885012506
2932	0.08849989884
2933	0.08848593437
2934	0.08847958654
2935	0.08847876928
2936	0.08846994816
2937	0.08846478134
2938	0.08846297569
2939	0.08845623766
2940	0.08844930586
2941	0.08844900898
2942	0.08843670652
2943	0.08843434479
2944	0.08843366927
2945	0.08842662313
2946	0.08842316084
2947	0.08841908262
2948	0.08841176022
2949	0.08840941205
2950	0.08840351242
2951	0.08839904647
2952	0.08838086521
2953	0.08837177719
2954	0.08836462189
2955	0.08835538519
2956	0.08834275525
2957	0.08834224
2958	0.08833590667
2959	0.08833392616
2960	0.08832742471
2961	0.08832138865
2962	0.08831875275
2963	0.08830958464
2964	0.08830451982
2965	0.08829947715
2966	0.08829750571
2967	0.08828917436
2968	0.08828570488
2969	0.08828086854
2970	0.0882731848
2971	0.08826818825
2972	0.08825656877
2973	0.08825228059
2974	0.08822293759
2975	0.08821543914
2976	0.08821325411
2977	0.08820388541
2978	0.08819696158
2979	0.0881902243
2980	0.08818831467
2981	0.08818036027
2982	0.0881688735
2983	0.08815338952
2984	0.08815256805
2985	0.08814664788
2986	0.08813480581
2987	0.08812560135
2988	0.08812198502
2989	0.08811903438
2990	0.08811428443
2991	0.08810497208
2992	0.08810092142
2993	0.08809459894
2994	0.08808080432
2995	0.08807252429
2996	0.08806402098
2997	0.08805349077
2998	0.08805008476
2999	0.08804177616
3000	0.08803523016
3001	0.08803446815
3002	0.08802601637
3003	0.08802306538
3004	0.08802088303
3005	0.08800999059
3006	0.08800442407
3007	0.08800262978
3008	0.0879998297
3009	0.08799804292
3010	0.08799293764
3011	0.08798981175
3012	0.087987275
3013	0.08798643721
3014	0.08798440523
3015	0.08796629559
3016	0.08796464138
3017	0.08796185896
3018	0.08795417028
3019	0.08794964771
3020	0.08794816371
3021	0.0879215181
3022	0.08790922212
3023	0.08790621384
3024	0.08790312906
3025	0.08789709249
3026	0.08789230312
3027	0.08788591494
3028	0.08788058919
3029	0.08787340833
3030	0.08787213356
3031	0.08786964513
3032	0.0878653302
3033	0.08786151047
3034	0.08785581191
3035	0.08785065538
3036	0.08783738152
3037	0.08782706308
3038	0.08782544408
3039	0.08781311846
3040	0.08780664913
3041	0.08779608431
3042	0.08779413786
3043	0.0877898341
3044	0.08778743254
3045	0.08778009593
3046	0.08777906938
3047	0.08777400168
3048	0.08776791604
3049	0.08776285692
3050	0.0877556864
3051	0.08775097824
3052	0.08774416594
3053	0.08773864587
3054	0.0877323858
3055	0.08772753581
3056	0.08772695002
3057	0.08771868898
3058	0.08771419573
3059	0.08771224648
3060	0.08771128004
3061	0.08769152542
3062	0.08768999507
3063	0.08767722977
3064	0.08767627758
3065	0.08766948553
3066	0.08766587018
3067	0.08766256884
3068	0.08765877315
3069	0.08765517041
3070	0.08764695021
3071	0.0876415908
3072	0.08762505715
3073	0.08761217952
3074	0.08761135045
3075	0.08761053661
3076	0.0875927116
3077	0.08758874835
3078	0.08758436977
3079	0.08758138231
3080	0.08757730853
3081	0.08756940061
3082	0.08756660444
3083	0.08756582464
3084	0.08755785902
3085	0.08755706292
3086	0.08754921773
3087	0.08754152662
3088	0.08753462086
3089	0.08752559479
3090	0.0875218825
3091	0.08750690824
3092	0.08750590502
3093	0.08750069501
3094	0.08749527994
3095	0.08748611914
3096	0.08748478986
3097	0.0874803858
3098	0.0874752648
3099	0.08747069657
3100	0.0874652559
3101	0.08745843814
3102	0.08745436654
3103	0.08744883186
3104	0.08744025816
3105	0.08743161707
3106	0.08742837381
3107	0.08742180427
3108	0.08742012744
3109	0.08741139814
3110	0.0873991438
3111	0.08739758704
3112	0.08739523657
3113	0.08738459004
3114	0.08738235822
3115	0.08738169964
3116	0.08737699834
3117	0.08736961732
3118	0.08736506798
3119	0.08735830438
3120	0.08734580361
3121	0.0873346248
3122	0.08732966911
3123	0.08732223159
3124	0.08732189712
3125	0.08731928638
3126	0.08731288274
3127	0.08730718414
3128	0.08730109755
3129	0.08728621362
3130	0.08727928495
3131	0.08727583269
3132	0.08726253743
3133	0.08723528082
3134	0.0872315106
3135	0.08722330988
3136	0.08722245439
3137	0.08721755342
3138	0.08721447931
3139	0.08721118014
3140	0.08720600241
3141	0.08720474495
3142	0.08720296345
3143	0.08719126912
3144	0.08718080037
3145	0.08717416282
3146	0.08717189932
3147	0.08716568186
3148	0.08716216276
3149	0.08715426636
3150	0.08713629054
3151	0.08712855423
3152	0.08712161393
3153	0.087120383
3154	0.0871153816
3155	0.08709972185
3156	0.08709807019
3157	0.08708877479
3158	0.08708551433
3159	0.08708420338
3160	0.08707650671
3161	0.08707167798
3162	0.08706521579
3163	0.08706408507
3164	0.08706271002
3165	0.08705358967
3166	0.08704603333
3167	0.08703948662
3168	0.08703661486
3169	0.08703052565
3170	0.08702672749
3171	0.08701892844
3172	0.08700479062
3173	0.08700087519
3174	0.08699777273
3175	0.0869849773
3176	0.08698214799
3177	0.08697033024
3178	0.08696721304
3179	0.08696080722
3180	0.08695979127
3181	0.08695228567
3182	0.08695107543
3183	0.0869456303
3184	0.08694322179
3185	0.08693399774
3186	0.0869292114
3187	0.08692454937
3188	0.08691751772
3189	0.08691435177
3190	0.08691335582
3191	0.08690722143
3192	0.0869059375
3193	0.08689581633
3194	0.08688814174
3195	0.08688385961
3196	0.08687513695
3197	0.08686895018
3198	0.08686728644
3199	0.08685880093
3200	0.08685301196
3201	0.08684869381
3202	0.08684255277
3203	0.08684170132
3204	0.08682731794
3205	0.08681673522
3206	0.08680576615
3207	0.08680278314
3208	0.08679917028
3209	0.0867971265
3210	0.08679294549
3211	0.08678314863
3212	0.08678082148
3213	0.08677946643
3214	0.08677391012
3215	0.08677167724
3216	0.08677058088
3217	0.08675924725
3218	0.08675868294
3219	0.08675586711
3220	0.0867491406
3221	0.08674836575
3222	0.08674274727
3223	0.08673127619
3224	0.08672392249
3225	0.08671772602
3226	0.08670806943
3227	0.0867030616
3228	0.08670010396
3229	0.08669308781
3230	0.08668409821
3231	0.08668028128
3232	0.086676556
3233	0.08666430524
3234	0.08665680098
3235	0.08665202961
3236	0.08664984722
3237	0.0866462643
3238	0.08664062683
3239	0.08663344168
3240	0.0866265072
3241	0.08661715422
3242	0.08661126514
3243	0.08661071926
3244	0.08659775046
3245	0.08659543115
3246	0.08659429367
3247	0.08659110786
3248	0.08658724928
3249	0.08658665878
3250	0.08658417923
3251	0.08657432569
3252	0.08656944418
3253	0.08656724239
3254	0.08656270731
3255	0.08656219412
3256	0.08655012909
3257	0.08654407877
3258	0.08653696403
3259	0.08652711587
3260	0.08652255273
3261	0.08651116149
3262	0.08650688796
3263	0.0865000171
3264	0.08649548947
3265	0.08648866942
3266	0.08648686418
3267	0.08648389838
3268	0.08647863709
3269	0.08647765333
3270	0.08647167495
3271	0.08646866617
3272	0.08646136762
3273	0.08645804456
3274	0.08645574056
3275	0.08645169033
3276	0.08645034575
3277	0.08644694935
3278	0.08644319111
3279	0.08644218686
3280	0.08643599985
3281	0.0864332713
3282	0.0864293272
3283	0.08642340859
3284	0.08641649715
3285	0.08641072404
3286	0.08639920599
3287	0.08639149618
3288	0.0863857732
3289	0.08637754076
3290	0.08636879981
3291	0.08636657454
3292	0.08636101584
3293	0.08635368571
3294	0.08634163695
3295	0.08633852093
3296	0.08633229434
3297	0.08632904984
3298	0.08632647774
3299	0.0863155088
3300	0.08630702889
3301	0.08630663623
3302	0.08629662259
3303	0.08629390712
3304	0.08629065522
3305	0.08628816792
3306	0.08628538584
3307	0.08627957181
3308	0.08627864516
3309	0.08627759038
3310	0.08627556826
3311	0.08627464608
3312	0.08626827076
3313	0.08626181054
3314	0.08625698161
3315	0.08625375537
3316	0.08624190135
3317	0.08623796478
3318	0.08623447061
3319	0.08622533587
3320	0.08621797516
3321	0.08621064405
3322	0.08620150532
3323	0.08620057054
3324	0.08619627988
3325	0.08619504404
3326	0.08618924057
3327	0.08618212006
3328	0.08618142228
3329	0.08617686304
3330	0.08617280744
3331	0.08616996336
3332	0.08615714843
3333	0.08615216654
3334	0.08614152435
3335	0.08613991097
3336	0.08613615334
3337	0.08611898511
3338	0.08611153289
3339	0.08610900208
3340	0.08610254609
3341	0.08609287186
3342	0.08608260176
3343	0.08608110429
3344	0.08607798932
3345	0.08606628215
3346	0.08606355265
3347	0.08605913533
3348	0.08605375935
3349	0.08604303791
3350	0.08604193056
3351	0.08603416343
3352	0.08602995708
3353	0.08602934083
3354	0.08602765737
3355	0.08602320589
3356	0.08602273187
3357	0.08601374223
3358	0.08600939473
3359	0.08600160586
3360	0.0859984928
3361	0.08599173056
3362	0.08598888435
3363	0.08598113396
3364	0.0859780063
3365	0.08596943646
3366	0.08596122359
3367	0.08595958462
3368	0.08595624268
3369	0.0859536318
3370	0.08594930427
3371	0.08594828816
3372	0.08593877098
3373	0.08593815612
3374	0.08593736361
3375	0.08592867548
3376	0.08592080144
3377	0.08591617114
3378	0.0859084433
3379	0.08590253619
3380	0.08590204177
3381	0.08590061201
3382	0.08589171571
3383	0.08588777924
3384	0.08588379097
3385	0.08587610624
3386	0.08586547996
3387	0.08585802517
3388	0.08585230387
3389	0.08585173422
3390	0.08585104347
3391	0.08584478289
3392	0.08583311321
3393	0.08582623105
3394	0.08582137235
3395	0.08580898622
3396	0.0858018185
3397	0.08579981422
3398	0.08578356725
3399	0.08578210861
3400	0.085781
3401	0.08577615856
3402	0.08577334992
3403	0.08577168286
3404	0.08576842464
3405	0.0857614508
3406	0.08575512201
3407	0.08574824014
3408	0.0857472215
3409	0.08573449356
3410	0.08573167055
3411	0.08572997442
3412	0.08572902792
3413	0.08572366379
3414	0.08572233303
3415	0.08572182978
3416	0.08571699021
3417	0.08570980089
3418	0.08570718319
3419	0.08570399995
3420	0.08569688777
3421	0.08569135268
3422	0.08568526087
3423	0.08568126315
3424	0.08567589156
3425	0.08567295604
3426	0.08566511627
3427	0.08565826806
3428	0.08565249799
3429	0.08564460012
3430	0.08563328495
3431	0.08562573495
3432	0.08562401136
3433	0.085614578
3434	0.08560902178
3435	0.08560481334
3436	0.08560107607
3437	0.0855959112
3438	0.0855886901
3439	0.08557846401
3440	0.08557060647
3441	0.08556671351
3442	0.08555785935
3443	0.08555547668
3444	0.08555450726
3445	0.08554746428
3446	0.08553887369
3447	0.08553532942
3448	0.08552952344
3449	0.08552602038
3450	0.08551883485
3451	0.08550428176
3452	0.08550345563
3453	0.08550074874
3454	0.08549998065
3455	0.08549621618
3456	0.08549030968
3457	0.08548233335
3458	0.08548213718
3459	0.08546378012
3460	0.08545732259
3461	0.08545636189
3462	0.08545177663
3463	0.08544693897
3464	0.08544257391
3465	0.08544123329
3466	0.08543563949
3467	0.08542817067
3468	0.08542448634
3469	0.08542324982
3470	0.08541711816
3471	0.08541126647
3472	0.08540023307
3473	0.08539183969
3474	0.08537786961
3475	0.08537240284
3476	0.08536718445
3477	0.08536253656
3478	0.08535590975
3479	0.08534852566
3480	0.08534057642
3481	0.08533348547
3482	0.08532476543
3483	0.08532151403
3484	0.08531687463
3485	0.08531364263
3486	0.08530744797
3487	0.08530413356
3488	0.08529643564
3489	0.08529610178
3490	0.08529294837
3491	0.08528196663
3492	0.08527619215
3493	0.0852741118
3494	0.08526976548
3495	0.08526439706
3496	0.08525512624
3497	0.0852457947
3498	0.08523772271
3499	0.08523683303
3500	0.08523627259
3501	0.08522960366
3502	0.08522539405
3503	0.08521952246
3504	0.08521548988
3505	0.08520780868
3506	0.08520459748
3507	0.08519827282
3508	0.08519100579
3509	0.08519051381
3510	0.08518728818
3511	0.08518041408
3512	0.08517394429
3513	0.08516918062
3514	0.08516790452
3515	0.08516188388
3516	0.08515912534
3517	0.08515092581
3518	0.08515042488
3519	0.08514863682
3520	0.08512741135
3521	0.08511991636
3522	0.08510956464
3523	0.08510489731
3524	0.08509597176
3525	0.08509558404
3526	0.08509196277
3527	0.08508201959
3528	0.08508144921
3529	0.08507722906
3530	0.085071684
3531	0.08506808072
3532	0.08506623086
3533	0.08506610378
3534	0.08506432836
3535	0.08505685567
3536	0.08505234791
3537	0.08504568877
3538	0.08503813231
3539	0.08503254073
3540	0.08503139922
3541	0.0850265018
3542	0.08502115907
3543	0.08501955459
3544	0.08501277155
3545	0.08501177564
3546	0.08501013002
3547	0.08500764554
3548	0.08500372586
3549	0.08500251339
3550	0.08499811025
3551	0.08499264061
3552	0.08498724957
3553	0.08498624674
3554	0.08498405791
3555	0.08497531855
3556	0.08497153021
3557	0.08496311213
3558	0.08495627165
3559	0.08495104114
3560	0.08494553928
3561	0.0849411135
3562	0.08493720884
3563	0.08493302478
3564	0.08492832753
3565	0.08491793229
3566	0.08491725814
3567	0.08491509703
3568	0.08490443207
3569	0.08490312391
3570	0.08489764555
3571	0.08489437054
3572	0.0848934818
3573	0.08488905075
3574	0.08488291213
3575	0.08487849414
3576	0.08487655894
3577	0.08487614263
3578	0.08486626352
3579	0.08486102276
3580	0.08485287785
3581	0.08485209962
3582	0.08484675042
3583	0.08483570782
3584	0.08483092707
3585	0.08482890219
3586	0.0848210798
3587	0.08481533443
3588	0.08480838099
3589	0.08480478476
3590	0.08479517368
3591	0.0847920707
3592	0.08478903393
3593	0.0847745418
3594	0.08476533871
3595	0.08476179195
3596	0.0847579407
3597	0.0847525401
3598	0.08475116503
3599	0.08474309314
3600	0.0847384659
3601	0.08473052429
3602	0.08472634643
3603	0.08471813601
3604	0.08471300238
3605	0.08471049312
3606	0.08470554138
3607	0.0846891402
3608	0.08468863211
3609	0.08468280528
3610	0.0846823227
3611	0.08467325066
3612	0.08467281198
3613	0.08466924878
3614	0.08466566073
3615	0.08466345638
3616	0.0846595076
3617	0.0846422089
3618	0.08464173607
3619	0.08463878801
3620	0.08463103777
3621	0.08462754108
3622	0.08462087284
3623	0.08461943895
3624	0.08461572792
3625	0.08460274216
3626	0.08459942771
3627	0.08459456216
3628	0.08459149415
3629	0.0845898455
3630	0.08458214235
3631	0.08457772633
3632	0.08456710593
3633	0.084562234
3634	0.08455704393
3635	0.08455099819
3636	0.08454473289
3637	0.084537425
3638	0.08453681115
3639	0.0845341783
3640	0.0845295982
3641	0.08452726185
3642	0.08452018319
3643	0.08451207059
3644	0.08451050467
3645	0.08450807802
3646	0.08450096438
3647	0.08449689389
3648	0.0844901394
3649	0.08448371508
3650	0.0844790737
3651	0.08447734843
3652	0.08447559186
3653	0.08447065186
3654	0.08446630455
3655	0.08446153515
3656	0.08446056164
3657	0.08445588758
3658	0.08444908447
3659	0.08444665882
3660	0.08444158072
3661	0.08443717792
3662	0.08443375934
3663	0.08443011847
3664	0.08442595662
3665	0.08442366268
3666	0.0844194202
3667	0.08441354586
3668	0.08440991382
3669	0.08440632274
3670	0.08440084413
3671	0.08439989849
3672	0.08439546994
3673	0.08438896475
3674	0.08438350322
3675	0.08438291426
3676	0.08437783579
3677	0.08437089522
3678	0.08436547399
3679	0.08436302858
3680	0.08436191897
3681	0.08435112288
3682	0.08434777423
3683	0.08434589355
3684	0.08434026387
3685	0.08433211243
3686	0.08433111486
3687	0.08432776676
3688	0.0843238866
3689	0.08432268492
3690	0.08431949188
3691	0.08431050167
3692	0.08430750455
3693	0.08429954511
3694	0.08429624025
3695	0.08428576847
3696	0.08428044693
3697	0.08427330698
3698	0.08426612454
3699	0.08426380045
3700	0.08426010276
3701	0.0842596234
3702	0.08425498042
3703	0.08425192599
3704	0.0842455758
3705	0.08424266104
3706	0.08423566979
3707	0.08422447212
3708	0.08422005089
3709	0.08421690254
3710	0.08421231033
3711	0.08421167847
3712	0.08420723386
3713	0.08420467581
3714	0.08419140953
3715	0.0841888559
3716	0.08418471479
3717	0.08418079595
3718	0.08417362254
3719	0.08417210463
3720	0.08416707132
3721	0.08416444846
3722	0.08416120505
3723	0.08415503372
3724	0.08415017409
3725	0.08414382999
3726	0.08414040618
3727	0.08413519812
3728	0.08413088504
3729	0.08412989931
3730	0.08412811585
3731	0.08412393933
3732	0.08411369976
3733	0.08411316762
3734	0.08410521436
3735	0.08410172116
3736	0.08410100424
3737	0.08409456481
3738	0.08408783126
3739	0.08408003521
3740	0.08407028231
3741	0.08406831065
3742	0.08406740666
3743	0.08406464873
3744	0.08406038147
3745	0.08405704727
3746	0.08405475447
3747	0.08405236568
3748	0.08404975066
3749	0.08404585962
3750	0.08404444028
3751	0.08404329032
3752	0.08403190769
3753	0.0840246912
3754	0.08402086353
3755	0.08400816111
3756	0.08400450539
3757	0.08399861571
3758	0.08398824406
3759	0.08398686062
3760	0.08398393551
3761	0.08397628
3762	0.08397383756
3763	0.08396940702
3764	0.08396831046
3765	0.08396304519
3766	0.08395545051
3767	0.08395079515
3768	0.08394261477
3769	0.08394229702
3770	0.08393850602
3771	0.08393571743
3772	0.08393157961
3773	0.0839267105
3774	0.08391889324
3775	0.08391048915
3776	0.08390394223
3777	0.08390249399
3778	0.08389802179
3779	0.08389107976
3780	0.08389046734
3781	0.08388345526
3782	0.08387628939
3783	0.08387023919
3784	0.083862103
3785	0.08386154198
3786	0.08385891337
3787	0.08385041439
3788	0.08384428847
3789	0.08384086874
3790	0.08383469701
3791	0.08382689786
3792	0.08381933517
3793	0.08381548976
3794	0.08381103502
3795	0.08380349287
3796	0.08379390879
3797	0.08379073216
3798	0.08378665673
3799	0.08378537856
3800	0.08377761026
3801	0.08377362029
3802	0.08377071048
3803	0.08377058663
3804	0.08377000896
3805	0.08376371542
3806	0.08376139122
3807	0.08375260705
3808	0.08374671523
3809	0.08374493708
3810	0.08374063165
3811	0.0837349574
3812	0.08372998382
3813	0.08372320177
3814	0.08371467192
3815	0.08370945604
3816	0.08370625518
3817	0.08370498817
3818	0.08369708961
3819	0.08369105986
3820	0.08368623817
3821	0.08367679389
3822	0.08366208035
3823	0.08365605066
3824	0.0836525902
3825	0.08364574704
3826	0.08364205897
3827	0.08363270714
3828	0.08362573282
3829	0.08361831175
3830	0.08361763992
3831	0.0836083297
3832	0.08360284419
3833	0.0836013102
3834	0.08359514557
3835	0.08359386709
3836	0.08358551901
3837	0.08358212083
3838	0.08357976962
3839	0.08357775797
3840	0.08357486065
3841	0.08357160788
3842	0.08356113995
3843	0.08354963342
3844	0.08354616857
3845	0.08353886527
3846	0.08353643841
3847	0.08353478319
3848	0.08352854273
3849	0.08352726272
3850	0.08352395486
3851	0.08351664707
3852	0.08350583534
3853	0.08349810037
3854	0.08349707687
3855	0.08348860486
3856	0.08348315835
3857	0.08347695391
3858	0.08347210503
3859	0.08346735313
3860	0.08345790233
3861	0.08345307345
3862	0.08343316676
3863	0.08342545071
3864	0.0834219471
3865	0.08341629164
3866	0.08341090052
3867	0.08341037545
3868	0.08340145366
3869	0.08339844995
3870	0.08337740647
3871	0.08337069975
3872	0.08336516712
3873	0.08335866128
3874	0.08335285151
3875	0.08334640324
3876	0.08334200509
3877	0.08333243592
3878	0.08332883125
3879	0.0833246113
3880	0.08331845694
3881	0.08330985637
3882	0.08330473915
3883	0.08329945634
3884	0.08329822289
3885	0.08329318719
3886	0.08328965183
3887	0.08328055903
3888	0.08327623851
3889	0.08327506807
3890	0.08327393044
3891	0.08326796583
3892	0.08326113623
3893	0.08325646912
3894	0.0832488632
3895	0.08323785145
3896	0.08323158482
3897	0.08322336115
3898	0.08322174211
3899	0.08321822179
3900	0.0832176401
3901	0.08321074065
3902	0.08319771212
3903	0.08319097436
3904	0.08318730185
3905	0.08318007028
3906	0.08317795161
3907	0.08317333781
3908	0.08317005347
3909	0.08316687603
3910	0.08316355923
3911	0.0831559833
3912	0.08314604549
3913	0.08314513311
3914	0.08313541322
3915	0.08313051042
3916	0.08312950931
3917	0.08312156011
3918	0.08311678679
3919	0.08311081076
3920	0.08310862982
3921	0.08310123729
3922	0.08310011066
3923	0.08309565781
3924	0.08308998449
3925	0.08308891539
3926	0.08308615235
3927	0.08308350256
3928	0.08307503407
3929	0.08307285681
3930	0.08306238685
3931	0.0830577729
3932	0.08305492389
3933	0.08304678316
3934	0.0830421256
3935	0.08303885419
3936	0.0830377393
3937	0.08303310542
3938	0.08302865872
3939	0.08302610531
3940	0.08302153334
3941	0.08301345999
3942	0.08301108863
3943	0.08300666304
3944	0.0829978626
3945	0.08299012768
3946	0.08298445585
3947	0.08297739026
3948	0.08296904052
3949	0.08296819863
3950	0.08295750315
3951	0.08295317468
3952	0.08295149503
3953	0.08294679674
3954	0.08294483352
3955	0.08294376434
3956	0.08293976683
3957	0.08292369989
3958	0.0829223344
3959	0.08292174969
3960	0.08291789635
3961	0.08291375331
3962	0.08290613114
3963	0.08289960372
3964	0.08289462122
3965	0.08289414138
3966	0.08289322565
3967	0.08288656579
3968	0.08288222483
3969	0.08288072121
3970	0.08287635414
3971	0.08287088377
3972	0.08286550971
3973	0.08286384975
3974	0.08286270583
3975	0.08286008009
3976	0.08285322302
3977	0.08284554926
3978	0.08283653492
3979	0.08283139195
3980	0.08283107523
3981	0.08282253069
3982	0.08281758021
3983	0.08281631042
3984	0.08281083825
3985	0.0828064008
3986	0.08280226106
3987	0.08279741346
3988	0.08279500367
3989	0.08279270598
3990	0.08279200043
3991	0.08278642889
3992	0.0827844992
3993	0.08277830823
3994	0.08277352198
3995	0.08276709137
3996	0.08276173817
3997	0.0827509899
3998	0.08274247369
3999	0.08273854292
